policy,config_id,batch_index,cum_regret_mean,cum_regret_std,cum_regret_lower,cum_regret_upper,n_repeats
Epsilon_Greedy,epsilon=0.02,27,3.2243830760385017,0.4714948143711991,2.7528882616673025,3.695877890409701,3
Epsilon_Greedy,epsilon=0.02,28,3.2793732041917014,0.5292666686161525,2.750106535575549,3.808639872807854,3
Epsilon_Greedy,epsilon=0.02,29,3.3232702308242277,0.5650816947224123,2.7581885361018155,3.88835192554664,3
Epsilon_Greedy,epsilon=0.02,30,3.366091286042275,0.61837970357543,2.747711582466845,3.984470989617705,3
Epsilon_Greedy,epsilon=0.02,31,3.4170556091441804,0.6188367507596142,2.7982188583845664,4.035892359903794,3
Epsilon_Greedy,epsilon=0.02,32,3.4738991609926777,0.6409197558451066,2.832979405147571,4.114818916837784,3
Epsilon_Greedy,epsilon=0.02,33,3.5206485409638035,0.715144832809653,2.8055037081541503,4.235793373773457,3
Epsilon_Greedy,epsilon=0.02,34,3.5874443980093957,0.7675257016393208,2.819918696370075,4.354970099648717,3
Epsilon_Greedy,epsilon=0.02,35,3.666927446586147,0.8485496295702947,2.818377817015852,4.515477076156442,3
Epsilon_Greedy,epsilon=0.02,36,3.723330274636238,0.899276386187602,2.824053888448636,4.62260666082384,3
Epsilon_Greedy,epsilon=0.02,37,3.7747133004496773,0.9442140508262487,2.8304992496234287,4.718927351275926,3
Epsilon_Greedy,epsilon=0.02,38,3.8305497440585348,1.004155353734703,2.8263943903238316,4.834705097793238,3
Epsilon_Greedy,epsilon=0.02,39,3.8577272952962787,1.0274652666838235,2.830262028612455,4.885192561980102,3
Epsilon_Greedy,epsilon=0.02,40,3.902737434920392,1.0339687134265945,2.8687687214937974,4.936706148346986,3
Epsilon_Greedy,epsilon=0.02,41,3.989313720271644,1.1268447666759724,2.8624689535956716,5.116158486947617,3
Epsilon_Greedy,epsilon=0.02,42,4.023643310738396,1.166183433033559,2.857459877704837,5.189826743771954,3
Epsilon_Greedy,epsilon=0.02,43,4.077062993192607,1.2136018082403772,2.8634611849522296,5.2906648014329845,3
Epsilon_Greedy,epsilon=0.02,44,4.147251754276149,1.2910957083402683,2.8561560459358803,5.438347462616417,3
Epsilon_Greedy,epsilon=0.02,45,4.185876986846107,1.2921932246405126,2.893683762205595,5.47807021148662,3
Epsilon_Greedy,epsilon=0.02,46,4.229083901886578,1.3448787339447432,2.884205167941835,5.573962635831322,3
Epsilon_Greedy,epsilon=0.02,47,4.304580921073895,1.4224849454546886,2.8820959756192064,5.727065866528584,3
Epsilon_Greedy,epsilon=0.02,48,4.33838516699852,1.450624918450839,2.8877602485476803,5.789010085449359,3
Epsilon_Greedy,epsilon=0.02,49,4.410874748883078,1.4920388709369188,2.918835877946159,5.902913619819997,3
Epsilon_Greedy,epsilon=0.02,50,4.465327200403164,1.5264869028172703,2.9388402975858936,5.991814103220434,3
Epsilon_Greedy,epsilon=0.02,51,4.528298850757026,1.5736470685365596,2.9546517822204663,6.101945919293586,3
Epsilon_Greedy,epsilon=0.02,52,4.584377240523934,1.6240979254191805,2.9602793151047537,6.208475165943114,3
Epsilon_Greedy,epsilon=0.02,53,4.634032428828028,1.6753298674152284,2.9587025614127995,6.309362296243256,3
